# Viterbi_decoding posterior_decoding posterior_mean
0.32 0.32 .321355
0.32 0.32 .321348
0.32 0.32 .321342
0.32 0.32 .321336
0.32 0.32 .321329
0.32 0.32 .321323
0.32 0.32 .321317
0.32 0.32 .321311
0.32 0.32 .321304
0.32 0.32 .321298
0.32 0.32 .321292
0.32 0.32 .321286
0.32 0.32 .321280
0.32 0.32 .321274
0.32 0.32 .321268
0.32 0.32 .321262
0.32 0.32 .321257
0.32 0.32 .321251
0.32 0.32 .321245
0.32 0.32 .321239
0.32 0.32 .321234
0.32 0.32 .321228
0.32 0.32 .321222
0.32 0.32 .321217
0.32 0.32 .321211
0.32 0.32 .321206
0.32 0.32 .321200
0.32 0.32 .321195
0.32 0.32 .321190
0.32 0.32 .321184
0.32 0.32 .321179
0.32 0.32 .321174
0.32 0.32 .321168
0.32 0.32 .321163
0.32 0.32 .321158
0.32 0.32 .321153
0.32 0.32 .321148
0.32 0.32 .321143
0.32 0.32 .321138
0.32 0.32 .321133
0.32 0.32 .321128
0.32 0.32 .321123
0.32 0.32 .321118
0.32 0.32 .321113
0.32 0.32 .321108
0.32 0.32 .321104
0.32 0.32 .321099
0.32 0.32 .321094
0.32 0.32 .321089
0.32 0.32 .321085
0.32 0.32 .321080
0.32 0.32 .321075
0.32 0.32 .321071
0.32 0.32 .321066
0.32 0.32 .321062
0.32 0.32 .321057
0.32 0.32 .321053
0.32 0.32 .321048
0.32 0.32 .321044
0.32 0.32 .321040
0.32 0.32 .321035
0.32 0.32 .321031
0.32 0.32 .321027
0.32 0.32 .321023
0.32 0.32 .321018
0.32 0.32 .321014
0.32 0.32 .321010
0.32 0.32 .321006
0.32 0.32 .321002
0.32 0.32 .320998
0.32 0.32 .320994
0.32 0.32 .320990
0.32 0.32 .320986
0.32 0.32 .320982
0.32 0.32 .320978
0.32 0.32 .320974
0.32 0.32 .320970
0.32 0.32 .320966
0.32 0.32 .320962
0.32 0.32 .320958
0.32 0.32 .320955
0.32 0.32 .320951
0.32 0.32 .320947
0.32 0.32 .320943
0.32 0.32 .320940
0.32 0.32 .320936
0.32 0.32 .320932
0.32 0.32 .320929
0.32 0.32 .320925
0.32 0.32 .320922
0.32 0.32 .320918
0.32 0.32 .320915
0.32 0.32 .320911
0.32 0.32 .320908
0.32 0.32 .320904
0.32 0.32 .320901
0.32 0.32 .320897
0.32 0.32 .320894
0.32 0.32 .320891
0.32 0.32 .320887
0.32 0.32 .320884
0.32 0.32 .320881
0.32 0.32 .320878
0.32 0.32 .320874
0.32 0.32 .320871
0.32 0.32 .320868
0.32 0.32 .320865
0.32 0.32 .320862
0.32 0.32 .320858
0.32 0.32 .320855
0.32 0.32 .320852
0.32 0.32 .320849
0.32 0.32 .320846
0.32 0.32 .320843
0.32 0.32 .320840
0.32 0.32 .320837
0.32 0.32 .320834
0.32 0.32 .320831
0.32 0.32 .320828
0.32 0.32 .320825
0.32 0.32 .320822
0.32 0.32 .320820
0.32 0.32 .320817
0.32 0.32 .320814
0.32 0.32 .320811
0.32 0.32 .320808
0.32 0.32 .320806
0.32 0.32 .320803
0.32 0.32 .320800
0.32 0.32 .320797
0.32 0.32 .320795
0.32 0.32 .320792
0.32 0.32 .320789
0.32 0.32 .320787
0.32 0.32 .320784
0.32 0.32 .320781
0.32 0.32 .320779
0.32 0.32 .320776
0.32 0.32 .320774
0.32 0.32 .320771
0.32 0.32 .320769
0.32 0.32 .320766
0.32 0.32 .320764
0.32 0.32 .320761
0.32 0.32 .320759
0.32 0.32 .320756
0.32 0.32 .320754
0.32 0.32 .320751
0.32 0.32 .320749
0.32 0.32 .320747
0.32 0.32 .320744
0.32 0.32 .320742
0.32 0.32 .320740
0.32 0.32 .320737
0.32 0.32 .320735
0.32 0.32 .320733
0.32 0.32 .320731
0.32 0.32 .320728
0.32 0.32 .320726
0.32 0.32 .320724
0.32 0.32 .320722
0.32 0.32 .320720
0.32 0.32 .320717
0.32 0.32 .320715
0.32 0.32 .320713
0.32 0.32 .320711
0.32 0.32 .320709
0.32 0.32 .320707
0.32 0.32 .320705
0.32 0.32 .320703
0.32 0.32 .320701
0.32 0.32 .320699
0.32 0.32 .320697
0.32 0.32 .320695
0.32 0.32 .320693
0.32 0.32 .320691
0.32 0.32 .320689
0.32 0.32 .320687
0.32 0.32 .320685
0.32 0.32 .320683
0.32 0.32 .320681
0.32 0.32 .320679
0.32 0.32 .320677
0.32 0.32 .320675
0.32 0.32 .320673
0.32 0.32 .320672
0.32 0.32 .320670
0.32 0.32 .320668
0.32 0.32 .320666
0.32 0.32 .320664
0.32 0.32 .320663
0.32 0.32 .320661
0.32 0.32 .320659
0.32 0.32 .320657
0.32 0.32 .320656
0.32 0.32 .320654
0.32 0.32 .320652
0.32 0.32 .320650
0.32 0.32 .320649
0.32 0.32 .320647
0.32 0.32 .320645
0.32 0.32 .320644
0.32 0.32 .320642
0.32 0.32 .320641
0.32 0.32 .320639
0.32 0.32 .320637
0.32 0.32 .320636
0.32 0.32 .320634
0.32 0.32 .320633
0.32 0.32 .320631
0.32 0.32 .320630
0.32 0.32 .320628
0.32 0.32 .320627
0.32 0.32 .320625
0.32 0.32 .320624
0.32 0.32 .320622
0.32 0.32 .320621
0.32 0.32 .320619
0.32 0.32 .320618
0.32 0.32 .320616
0.32 0.32 .320615
0.32 0.32 .320613
0.32 0.32 .320612
0.32 0.32 .320611
0.32 0.32 .320609
0.32 0.32 .320608
0.32 0.32 .320606
0.32 0.32 .320605
0.32 0.32 .320604
0.32 0.32 .320602
0.32 0.32 .320601
0.32 0.32 .320600
0.32 0.32 .320599
0.32 0.32 .320597
0.32 0.32 .320596
0.32 0.32 .320595
0.32 0.32 .320593
0.32 0.32 .320592
0.32 0.32 .320591
0.32 0.32 .320590
0.32 0.32 .320588
0.32 0.32 .320587
0.32 0.32 .320586
0.32 0.32 .320585
0.32 0.32 .320584
0.32 0.32 .320582
0.32 0.32 .320581
0.32 0.32 .320580
0.32 0.32 .320579
0.32 0.32 .320578
0.32 0.32 .320577
0.32 0.32 .320576
0.32 0.32 .320574
0.32 0.32 .320573
0.32 0.32 .320572
0.32 0.32 .320571
0.32 0.32 .320570
0.32 0.32 .320569
0.32 0.32 .320568
0.32 0.32 .320567
0.32 0.32 .320566
0.32 0.32 .320565
0.32 0.32 .320564
0.32 0.32 .320563
0.32 0.32 .320562
0.32 0.32 .320561
0.32 0.32 .320560
0.32 0.32 .320559
0.32 0.32 .320558
0.32 0.32 .320557
0.32 0.32 .320556
0.32 0.32 .320555
0.32 0.32 .320554
0.32 0.32 .320553
0.32 0.32 .320552
0.32 0.32 .320551
0.32 0.32 .320550
0.32 0.32 .320549
0.32 0.32 .320548
0.32 0.32 .320548
0.32 0.32 .320547
0.32 0.32 .320546
0.32 0.32 .320545
0.32 0.32 .320544
0.32 0.32 .320543
0.32 0.32 .320542
0.32 0.32 .320542
0.32 0.32 .320541
0.32 0.32 .320540
0.32 0.32 .320539
0.32 0.32 .320538
0.32 0.32 .320537
0.32 0.32 .320537
0.32 0.32 .320536
0.32 0.32 .320535
0.32 0.32 .320534
0.32 0.32 .320534
0.32 0.32 .320533
0.32 0.32 .320532
0.32 0.32 .320531
0.32 0.32 .320531
0.32 0.32 .320530
0.32 0.32 .320529
0.32 0.32 .320528
0.32 0.32 .320528
0.32 0.32 .320527
0.32 0.32 .320526
0.32 0.32 .320526
0.32 0.32 .320525
0.32 0.32 .320524
0.32 0.32 .320524
0.32 0.32 .320523
0.32 0.32 .320522
0.32 0.32 .320522
0.32 0.32 .320521
0.32 0.32 .320520
0.32 0.32 .320520
0.32 0.32 .320519
0.32 0.32 .320519
0.32 0.32 .320518
0.32 0.32 .320517
0.32 0.32 .320517
0.32 0.32 .320516
0.32 0.32 .320516
0.32 0.32 .320515
0.32 0.32 .320514
0.32 0.32 .320514
0.32 0.32 .320513
0.32 0.32 .320513
0.32 0.32 .320512
0.32 0.32 .320512
0.32 0.32 .320511
0.32 0.32 .320511
0.32 0.32 .320510
0.32 0.32 .320510
0.32 0.32 .320509
0.32 0.32 .320509
0.32 0.32 .320508
0.32 0.32 .320508
0.32 0.32 .320507
0.32 0.32 .320507
0.32 0.32 .320506
0.32 0.32 .320506
0.32 0.32 .320505
0.32 0.32 .320505
0.32 0.32 .320504
0.32 0.32 .320504
0.32 0.32 .320504
0.32 0.32 .320503
0.32 0.32 .320503
0.32 0.32 .320502
0.32 0.32 .320502
0.32 0.32 .320502
0.32 0.32 .320501
0.32 0.32 .320501
0.32 0.32 .320500
0.32 0.32 .320500
0.32 0.32 .320500
0.32 0.32 .320499
0.32 0.32 .320499
0.32 0.32 .320499
0.32 0.32 .320498
0.32 0.32 .320498
0.32 0.32 .320498
0.32 0.32 .320497
0.32 0.32 .320497
0.32 0.32 .320497
0.32 0.32 .320496
0.32 0.32 .320496
0.32 0.32 .320496
0.32 0.32 .320495
0.32 0.32 .320495
0.32 0.32 .320495
0.32 0.32 .320494
0.32 0.32 .320494
0.32 0.32 .320494
0.32 0.32 .320494
0.32 0.32 .320493
0.32 0.32 .320493
0.32 0.32 .320493
0.32 0.32 .320493
0.32 0.32 .320492
0.32 0.32 .320492
0.32 0.32 .320492
0.32 0.32 .320492
0.32 0.32 .320492
0.32 0.32 .320491
0.32 0.32 .320491
0.32 0.32 .320491
0.32 0.32 .320491
0.32 0.32 .320491
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320487
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320488
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320489
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320490
0.32 0.32 .320491
0.32 0.32 .320491
0.32 0.32 .320491
0.32 0.32 .320491
0.32 0.32 .320491
0.32 0.32 .320492
0.32 0.32 .320492
0.32 0.32 .320492
0.32 0.32 .320492
0.32 0.32 .320493
0.32 0.32 .320493
0.32 0.32 .320493
0.32 0.32 .320493
0.32 0.32 .320494
0.32 0.32 .320494
0.32 0.32 .320494
0.32 0.32 .320494
0.32 0.32 .320495
0.32 0.32 .320495
0.32 0.32 .320495
0.32 0.32 .320496
0.32 0.32 .320496
0.32 0.32 .320496
0.32 0.32 .320496
0.32 0.32 .320497
0.32 0.32 .320497
0.32 0.32 .320497
0.32 0.32 .320498
0.32 0.32 .320498
0.32 0.32 .320498
0.32 0.32 .320499
0.32 0.32 .320499
0.32 0.32 .320500
0.32 0.32 .320500
0.32 0.32 .320500
0.32 0.32 .320501
0.32 0.32 .320501
0.32 0.32 .320501
0.32 0.32 .320502
0.32 0.32 .320502
0.32 0.32 .320503
0.32 0.32 .320503
0.32 0.32 .320503
0.32 0.32 .320504
0.32 0.32 .320504
0.32 0.32 .320505
0.32 0.32 .320505
0.32 0.32 .320506
0.32 0.32 .320506
0.32 0.32 .320507
0.32 0.32 .320507
0.32 0.32 .320508
0.32 0.32 .320508
0.32 0.32 .320509
0.32 0.32 .320509
0.32 0.32 .320510
0.32 0.32 .320510
0.32 0.32 .320511
0.32 0.32 .320511
0.32 0.32 .320512
0.32 0.32 .320512
0.32 0.32 .320513
0.32 0.32 .320513
0.32 0.32 .320514
0.32 0.32 .320514
0.32 0.32 .320515
0.32 0.32 .320515
0.32 0.32 .320516
0.32 0.32 .320517
0.32 0.32 .320517
0.32 0.32 .320518
0.32 0.32 .320518
0.32 0.32 .320519
0.32 0.32 .320520
0.32 0.32 .320520
0.32 0.32 .320521
0.32 0.32 .320522
0.32 0.32 .320522
0.32 0.32 .320523
0.32 0.32 .320523
0.32 0.32 .320524
0.32 0.32 .320525
0.32 0.32 .320525
0.32 0.32 .320526
0.32 0.32 .320527
0.32 0.32 .320528
0.32 0.32 .320528
0.32 0.32 .320529
0.32 0.32 .320530
0.32 0.32 .320530
0.32 0.32 .320531
0.32 0.32 .320532
0.32 0.32 .320533
0.32 0.32 .320533
0.32 0.32 .320534
0.32 0.32 .320535
0.32 0.32 .320536
0.32 0.32 .320536
0.32 0.32 .320537
0.32 0.32 .320538
0.32 0.32 .320539
0.32 0.32 .320540
0.32 0.32 .320540
0.32 0.32 .320541
0.32 0.32 .320542
0.32 0.32 .320543
0.32 0.32 .320544
0.32 0.32 .320545
0.32 0.32 .320546
0.32 0.32 .320546
0.32 0.32 .320547
0.32 0.32 .320548
0.32 0.32 .320549
0.32 0.32 .320550
0.32 0.32 .320551
0.32 0.32 .320552
0.32 0.32 .320553
0.32 0.32 .320554
0.32 0.32 .320555
0.32 0.32 .320556
0.32 0.32 .320556
0.32 0.32 .320557
0.32 0.32 .320558
0.32 0.32 .320559
0.32 0.32 .320560
0.32 0.32 .320561
0.32 0.32 .320562
0.32 0.32 .320563
0.32 0.32 .320564
0.32 0.32 .320565
0.32 0.32 .320567
0.32 0.32 .320568
0.32 0.32 .320569
0.32 0.32 .320570
0.32 0.32 .320571
0.32 0.32 .320572
0.32 0.32 .320573
0.32 0.32 .320574
0.32 0.32 .320575
0.32 0.32 .320576
0.32 0.32 .320577
0.32 0.32 .320579
0.32 0.32 .320580
0.32 0.32 .320581
0.32 0.32 .320582
0.32 0.32 .320583
0.32 0.32 .320584
0.32 0.32 .320586
0.32 0.32 .320587
0.32 0.32 .320588
0.32 0.32 .320589
0.32 0.32 .320590
0.32 0.32 .320592
0.32 0.32 .320593
0.32 0.32 .320594
0.32 0.32 .320595
0.32 0.32 .320597
0.32 0.32 .320598
0.32 0.32 .320599
0.32 0.32 .320601
0.32 0.32 .320602
0.32 0.32 .320603
0.32 0.32 .320605
0.32 0.32 .320606
0.32 0.32 .320607
0.32 0.32 .320609
0.32 0.32 .320610
0.32 0.32 .320612
0.32 0.32 .320613
0.32 0.32 .320614
0.32 0.32 .320616
0.32 0.32 .320617
0.32 0.32 .320619
0.32 0.32 .320620
0.32 0.32 .320622
0.32 0.32 .320623
0.32 0.32 .320625
0.32 0.32 .320626
0.32 0.32 .320628
0.32 0.32 .320629
0.32 0.32 .320631
0.32 0.32 .320632
0.32 0.32 .320634
0.32 0.32 .320635
0.32 0.32 .320637
0.32 0.32 .320638
0.32 0.32 .320640
0.32 0.32 .320642
0.32 0.32 .320643
0.32 0.32 .320645
0.32 0.32 .320647
0.32 0.32 .320648
0.32 0.32 .320650
0.32 0.32 .320652
0.32 0.32 .320653
0.32 0.32 .320655
0.32 0.32 .320657
0.32 0.32 .320658
0.32 0.32 .320660
0.32 0.32 .320662
0.32 0.32 .320664
0.32 0.32 .320665
0.32 0.32 .320667
0.32 0.32 .320669
0.32 0.32 .320671
0.32 0.32 .320673
0.32 0.32 .320675
0.32 0.32 .320676
0.32 0.32 .320678
0.32 0.32 .320680
0.32 0.32 .320682
0.32 0.32 .320684
0.32 0.32 .320686
0.32 0.32 .320688
0.32 0.32 .320690
0.32 0.32 .320692
0.32 0.32 .320694
0.32 0.32 .320696
0.32 0.32 .320698
0.32 0.32 .320700
0.32 0.32 .320702
0.32 0.32 .320704
0.32 0.32 .320706
0.32 0.32 .320708
0.32 0.32 .320710
0.32 0.32 .320712
0.32 0.32 .320714
0.32 0.32 .320716
0.32 0.32 .320719
0.32 0.32 .320721
0.32 0.32 .320723
0.32 0.32 .320725
0.32 0.32 .320727
0.32 0.32 .320730
0.32 0.32 .320732
0.32 0.32 .320734
0.32 0.32 .320736
0.32 0.32 .320739
0.32 0.32 .320741
0.32 0.32 .320743
0.32 0.32 .320746
0.32 0.32 .320748
0.32 0.32 .320750
0.32 0.32 .320753
0.32 0.32 .320755
0.32 0.32 .320758
0.32 0.32 .320760
0.32 0.32 .320763
0.32 0.32 .320765
0.32 0.32 .320767
0.32 0.32 .320770
0.32 0.32 .320773
0.32 0.32 .320775
0.32 0.32 .320778
0.32 0.32 .320780
0.32 0.32 .320783
0.32 0.32 .320785
0.32 0.32 .320788
0.32 0.32 .320791
0.32 0.32 .320793
0.32 0.32 .320796
0.32 0.32 .320799
0.32 0.32 .320801
0.32 0.32 .320804
0.32 0.32 .320807
0.32 0.32 .320810
0.32 0.32 .320812
0.32 0.32 .320815
0.32 0.32 .320818
0.32 0.32 .320821
0.32 0.32 .320824
0.32 0.32 .320827
0.32 0.32 .320830
0.32 0.32 .320833
0.32 0.32 .320836
0.32 0.32 .320838
0.32 0.32 .320841
0.32 0.32 .320844
0.32 0.32 .320847
0.32 0.32 .320851
0.32 0.32 .320854
0.32 0.32 .320857
0.32 0.32 .320860
0.32 0.32 .320863
0.32 0.32 .320866
0.32 0.32 .320869
0.32 0.32 .320872
0.32 0.32 .320876
0.32 0.32 .320879
0.32 0.32 .320882
0.32 0.32 .320885
0.32 0.32 .320889
0.32 0.32 .320892
0.32 0.32 .320895
0.32 0.32 .320899
0.32 0.32 .320902
0.32 0.32 .320906
0.32 0.32 .320909
0.32 0.32 .320913
0.32 0.32 .320916
0.32 0.32 .320919
0.32 0.32 .320923
0.32 0.32 .320927
0.32 0.32 .320930
0.32 0.32 .320934
0.32 0.32 .320937
0.32 0.32 .320941
0.32 0.32 .320945
0.32 0.32 .320948
0.32 0.32 .320952
0.32 0.32 .320956
0.32 0.32 .320960
0.32 0.32 .320963
0.32 0.32 .320967
0.32 0.32 .320971
0.32 0.32 .320975
0.32 0.32 .320979
0.32 0.32 .320983
0.32 0.32 .320987
0.32 0.32 .320991
0.32 0.32 .320995
0.32 0.32 .320999
0.32 0.32 .321003
0.32 0.32 .321007
0.32 0.32 .321011
0.32 0.32 .321015
0.32 0.32 .321019
0.32 0.32 .321024
0.32 0.32 .321028
0.32 0.32 .321032
0.32 0.32 .321036
0.32 0.32 .321041
0.32 0.32 .321045
0.32 0.32 .321049
0.32 0.32 .321054
0.32 0.32 .321058
0.32 0.32 .321063
0.32 0.32 .321067
0.32 0.32 .321072
0.32 0.32 .321076
0.32 0.32 .321081
0.32 0.32 .321085
0.32 0.32 .321090
0.32 0.32 .321095
0.32 0.32 .321099
0.32 0.32 .321104
0.32 0.32 .321109
0.32 0.32 .321114
0.32 0.32 .321118
0.32 0.32 .321123
0.32 0.32 .321128
0.32 0.32 .321133
0.32 0.32 .321138
0.32 0.32 .321143
0.32 0.32 .321148
0.32 0.32 .321153
0.32 0.32 .321158
0.32 0.32 .321163
0.32 0.32 .321168
0.32 0.32 .321174
0.32 0.32 .321179
0.32 0.32 .321184
0.32 0.32 .321189
0.32 0.32 .321195
0.32 0.32 .321200
0.32 0.32 .321205
0.32 0.32 .321211
0.32 0.32 .321216
0.32 0.32 .321222
0.32 0.32 .321227
0.32 0.32 .321233
0.32 0.32 .321239
0.32 0.32 .321244
0.32 0.32 .321250
0.32 0.32 .321256
0.32 0.32 .321261
0.32 0.32 .321267
0.32 0.32 .321273
0.32 0.32 .321279
0.32 0.32 .321285
0.32 0.32 .321291
0.32 0.32 .321297
0.32 0.32 .321303
0.32 0.32 .321309
0.32 0.32 .321315
0.32 0.32 .321321
0.32 0.32 .321327
0.32 0.32 .321333
0.32 0.32 .321340
0.32 0.32 .321346
0.32 0.32 .321352
0.32 0.32 .321359
0.32 0.32 .321365
0.32 0.32 .321372
0.32 0.32 .321378
0.32 0.32 .321385
0.32 0.32 .321391
0.32 0.32 .321398
0.32 0.32 .321405
0.32 0.32 .321412
0.32 0.32 .321418
0.32 0.32 .321425
0.32 0.32 .321432
0.32 0.32 .321439
0.32 0.32 .321446
0.32 0.32 .321453
0.32 0.32 .321460
0.32 0.32 .321467
0.32 0.32 .321474
0.32 0.32 .321481
0.32 0.32 .321489
0.32 0.32 .321496
0.32 0.32 .321503
0.32 0.32 .321511
0.32 0.32 .321518
0.32 0.32 .321526
0.32 0.32 .321533
0.32 0.32 .321541
0.32 0.32 .321548
0.32 0.32 .321556
0.32 0.32 .321564
0.32 0.32 .321572
0.32 0.32 .321580
0.32 0.32 .321587
0.32 0.32 .321595
0.32 0.32 .321603
0.32 0.32 .321611
0.32 0.32 .321620
0.32 0.32 .321628
0.32 0.32 .321636
0.32 0.32 .321644
0.32 0.32 .321652
0.32 0.32 .321661
0.32 0.32 .321669
0.32 0.32 .321678
0.32 0.32 .321686
0.32 0.32 .321695
0.32 0.32 .321704
0.32 0.32 .321712
0.32 0.32 .321721
0.32 0.32 .321730
0.32 0.32 .321739
0.32 0.32 .321748
0.32 0.32 .321757
0.32 0.32 .321766
0.32 0.32 .321775
0.32 0.32 .321784
0.32 0.32 .321793
0.32 0.32 .321803
0.32 0.32 .321812
0.32 0.32 .321822
0.32 0.32 .321831
0.32 0.32 .321841
0.32 0.32 .321850
0.32 0.32 .321860
0.32 0.32 .321870
0.32 0.32 .321879
0.32 0.32 .321889
0.32 0.32 .321899
0.32 0.32 .321909
0.32 0.32 .321919
0.32 0.32 .321930
0.32 0.32 .321940
0.32 0.32 .321950
0.32 0.32 .321960
0.32 0.32 .321971
0.32 0.32 .321981
0.32 0.32 .321992
0.32 0.32 .322002
0.32 0.32 .322013
0.32 0.32 .322024
0.32 0.32 .322035
0.32 0.32 .322046
0.32 0.32 .322057
0.32 0.32 .322068
0.32 0.32 .322079
0.32 0.32 .322090
0.32 0.32 .322101
0.32 0.32 .322113
0.32 0.32 .322124
0.32 0.32 .322136
0.32 0.32 .322147
0.32 0.32 .322159
0.32 0.32 .322171
0.32 0.32 .322182
0.32 0.32 .322194
0.32 0.32 .322206
0.32 0.32 .322218
0.32 0.32 .322231
0.32 0.32 .322243
0.32 0.32 .322255
0.32 0.32 .322267
0.32 0.32 .322280
0.32 0.32 .322292
0.32 0.32 .322305
0.32 0.32 .322318
0.32 0.32 .322331
0.32 0.32 .322344
0.32 0.32 .322357
0.32 0.32 .322370
0.32 0.32 .322383
0.32 0.32 .322396
0.32 0.32 .322409
0.32 0.32 .322423
0.32 0.32 .322436
0.32 0.32 .322450
0.32 0.32 .322464
0.32 0.32 .322477
0.32 0.32 .322491
0.32 0.32 .322505
0.32 0.32 .322519
0.32 0.32 .322533
0.32 0.32 .322548
0.32 0.32 .322562
0.32 0.32 .322576
0.32 0.32 .322591
0.32 0.32 .322606
0.32 0.32 .322620
0.32 0.32 .322635
0.32 0.32 .322650
0.32 0.32 .322665
0.32 0.32 .322680
0.32 0.32 .322696
0.32 0.32 .322711
0.32 0.32 .322726
0.32 0.32 .322742
0.32 0.32 .322758
0.32 0.32 .322773
0.32 0.32 .322789
0.32 0.32 .322805
0.32 0.32 .322821
0.32 0.32 .322837
0.32 0.32 .322854
0.32 0.32 .322870
0.32 0.32 .322887
0.32 0.32 .322903
0.32 0.32 .322920
0.32 0.32 .322937
0.32 0.32 .322954
0.32 0.32 .322971
0.32 0.32 .322988
0.32 0.32 .323006
0.32 0.32 .323023
0.32 0.32 .323041
0.32 0.32 .323058
0.32 0.32 .323076
0.32 0.32 .323094
0.32 0.32 .323112
0.32 0.32 .323130
0.32 0.32 .323149
0.32 0.32 .323167
0.32 0.32 .323186
0.32 0.32 .323205
0.32 0.32 .323223
0.32 0.32 .323242
0.32 0.32 .323261
0.32 0.32 .323281
0.32 0.32 .323300
0.32 0.32 .323319
0.32 0.32 .323339
0.32 0.32 .323359
0.32 0.32 .323379
0.32 0.32 .323399
0.32 0.32 .323419
0.32 0.32 .323439
0.32 0.32 .323460
0.32 0.32 .323480
0.32 0.32 .323501
0.32 0.32 .323522
0.32 0.32 .323543
0.32 0.32 .323564
0.32 0.32 .323585
0.32 0.32 .323607
0.32 0.32 .323629
0.32 0.32 .323650
0.32 0.32 .323672
0.32 0.32 .323694
0.32 0.32 .323717
0.32 0.32 .323739
0.32 0.32 .323762
0.32 0.32 .323784
0.32 0.32 .323807
0.32 0.32 .323830
0.32 0.32 .323853
0.32 0.32 .323877
0.32 0.32 .323900
0.32 0.32 .323924
0.32 0.32 .323948
0.32 0.32 .323972
0.32 0.32 .323996
0.32 0.32 .324020
0.32 0.32 .324045
0.32 0.32 .324070
0.32 0.32 .324095
0.32 0.32 .324120
0.32 0.32 .324145
0.32 0.32 .324170
0.32 0.32 .324196
0.32 0.32 .324222
0.32 0.32 .324248
0.32 0.32 .324274
0.32 0.32 .324300
0.32 0.32 .324327
0.32 0.32 .324354
0.32 0.32 .324381
0.32 0.32 .324408
0.32 0.32 .324435
0.32 0.32 .324463
0.32 0.32 .324490
0.32 0.32 .324518
0.32 0.32 .324546
0.32 0.32 .324575
0.32 0.32 .324603
0.32 0.32 .324632
0.32 0.32 .324661
0.32 0.32 .324690
0.32 0.32 .324720
0.32 0.32 .324749
0.32 0.32 .324779
0.32 0.32 .324809
0.32 0.32 .324840
0.32 0.32 .324870
0.32 0.32 .324901
0.32 0.32 .324932
0.32 0.32 .324963
0.32 0.32 .324994
0.32 0.32 .325026
0.32 0.32 .325058
0.32 0.32 .325090
0.32 0.32 .325122
0.32 0.32 .325155
0.32 0.32 .325188
0.32 0.32 .325221
0.32 0.32 .325254
0.32 0.32 .325288
0.32 0.32 .325322
0.32 0.32 .325356
0.32 0.32 .325390
0.32 0.32 .325425
0.32 0.32 .325460
0.32 0.32 .325495
0.32 0.32 .325531
0.32 0.32 .325566
0.32 0.32 .325602
0.32 0.32 .325639
0.32 0.32 .325675
0.32 0.32 .325712
0.32 0.32 .325749
0.32 0.32 .325787
0.32 0.32 .325824
0.32 0.32 .325862
0.32 0.32 .325901
0.32 0.32 .325939
0.32 0.32 .325978
0.32 0.32 .326018
0.32 0.32 .326057
0.32 0.32 .326097
0.32 0.32 .326137
0.32 0.32 .326178
0.32 0.32 .326218
0.32 0.32 .326259
0.32 0.32 .326301
0.32 0.32 .326343
0.32 0.32 .326385
0.32 0.32 .326427
0.32 0.32 .326470
0.32 0.32 .326513
0.32 0.32 .326557
0.32 0.32 .326600
0.32 0.32 .326645
0.32 0.32 .326689
0.32 0.32 .326734
0.32 0.32 .326779
0.32 0.32 .326825
0.32 0.32 .326871
0.32 0.32 .326918
0.32 0.32 .326964
0.32 0.32 .327012
0.32 0.32 .327059
0.32 0.32 .327107
0.32 0.32 .327156
0.32 0.32 .327204
0.32 0.32 .327254
0.32 0.32 .327303
0.32 0.32 .327353
0.32 0.32 .327404
0.32 0.32 .327455
0.32 0.32 .327506
0.32 0.32 .327558
0.32 0.32 .327610
0.32 0.32 .327663
0.32 0.32 .327716
0.32 0.32 .327769
0.32 0.32 .327823
0.32 0.32 .327878
0.32 0.32 .327933
0.32 0.32 .327988
0.32 0.32 .328044
0.32 0.32 .328101
0.32 0.32 .328157
0.32 0.32 .328215
0.32 0.32 .328273
0.32 0.32 .328331
