# Viterbi_decoding posterior_decoding posterior_mean
0.32 0.32 .361664
0.32 0.32 .361703
0.32 0.32 .361742
0.32 0.32 .361781
0.32 0.32 .361821
0.32 0.32 .361860
0.32 0.32 .361900
0.32 0.32 .361940
0.32 0.32 .361980
0.32 0.32 .362020
0.32 0.32 .362060
0.32 0.32 .362100
0.32 0.32 .362141
0.32 0.32 .362181
0.32 0.32 .362222
0.32 0.32 .362263
0.32 0.32 .362304
0.32 0.32 .362346
0.32 0.32 .362387
0.32 0.32 .362429
0.32 0.32 .362470
0.32 0.32 .362512
0.32 0.32 .362554
0.32 0.32 .362596
0.32 0.32 .362639
0.32 0.32 .362681
0.32 0.32 .362724
0.32 0.32 .362767
0.32 0.32 .362810
0.32 0.32 .362853
0.32 0.32 .362896
0.32 0.32 .362939
0.32 0.32 .362983
0.32 0.32 .363027
0.32 0.32 .363071
0.32 0.32 .363115
0.32 0.32 .363159
0.32 0.32 .363203
0.32 0.32 .363248
0.32 0.32 .363292
0.32 0.32 .363337
0.32 0.32 .363382
0.32 0.32 .363427
0.32 0.32 .363472
0.32 0.32 .363518
0.32 0.32 .363563
0.32 0.32 .363609
0.32 0.32 .363655
0.32 0.32 .363701
0.32 0.32 .363747
0.32 0.32 .363794
0.32 0.32 .363840
0.32 0.32 .363887
0.32 0.32 .363934
0.32 0.32 .363981
0.32 0.32 .364028
0.32 0.32 .364075
0.32 0.32 .364123
0.32 0.32 .364171
0.32 0.32 .364218
0.32 0.32 .364266
0.32 0.32 .364315
0.32 0.32 .364363
0.32 0.32 .364411
0.32 0.32 .364460
0.32 0.32 .364509
0.32 0.32 .364558
0.32 0.32 .364607
0.32 0.32 .364656
0.32 0.32 .364706
0.32 0.32 .364755
0.32 0.32 .364805
0.32 0.32 .364855
0.32 0.32 .364905
0.32 0.32 .364956
0.32 0.32 .365006
0.32 0.32 .365057
0.32 0.32 .365107
0.32 0.32 .365158
0.32 0.32 .365210
0.32 0.32 .365261
0.32 0.32 .365312
0.32 0.32 .365364
0.32 0.32 .365416
0.32 0.32 .365468
0.32 0.32 .365520
0.32 0.32 .365572
0.32 0.32 .365625
0.32 0.32 .365677
0.32 0.32 .365730
0.32 0.32 .365783
0.32 0.32 .365836
0.32 0.32 .365890
0.32 0.32 .365943
0.32 0.32 .365997
0.32 0.32 .366051
0.32 0.32 .366105
0.32 0.32 .366159
0.32 0.32 .366214
0.32 0.32 .366268
0.32 0.32 .366323
0.32 0.32 .366378
0.32 0.32 .366433
0.32 0.32 .366489
0.32 0.32 .366544
0.32 0.32 .366600
0.32 0.32 .366655
0.32 0.32 .366712
0.32 0.32 .366768
0.32 0.32 .366824
0.32 0.32 .366881
0.32 0.32 .366937
0.32 0.32 .366994
0.32 0.32 .367051
0.32 0.32 .367109
0.32 0.32 .367166
0.32 0.32 .367224
0.32 0.32 .367282
0.32 0.32 .367340
0.32 0.32 .367398
0.32 0.32 .367456
0.32 0.32 .367515
0.32 0.32 .367574
0.32 0.32 .367633
0.32 0.32 .367692
0.32 0.32 .367751
0.32 0.32 .367811
0.32 0.32 .367871
0.32 0.32 .367930
0.32 0.32 .367991
0.32 0.32 .368051
0.32 0.32 .368111
0.32 0.32 .368172
0.32 0.32 .368233
0.32 0.32 .368294
0.32 0.32 .368355
0.32 0.32 .368417
0.32 0.32 .368478
0.32 0.32 .368540
0.32 0.32 .368602
0.32 0.32 .368664
0.32 0.32 .368727
0.32 0.32 .368789
0.32 0.32 .368852
0.32 0.32 .368915
0.32 0.32 .368978
0.32 0.32 .369042
0.32 0.32 .369106
0.32 0.32 .369169
0.32 0.32 .369233
0.32 0.32 .369298
0.32 0.32 .369362
0.32 0.32 .369427
0.32 0.32 .369491
0.32 0.32 .369556
0.32 0.32 .369622
0.32 0.32 .369687
0.32 0.32 .369753
0.32 0.32 .369819
0.32 0.32 .369885
0.32 0.32 .369951
0.32 0.32 .370017
0.32 0.32 .370084
0.32 0.32 .370151
0.32 0.32 .370218
0.32 0.32 .370285
0.32 0.32 .370353
0.32 0.32 .370421
0.32 0.32 .370489
0.32 0.32 .370557
0.32 0.32 .370625
0.32 0.32 .370694
0.32 0.32 .370763
0.32 0.32 .370832
0.32 0.32 .370901
0.32 0.32 .370970
0.32 0.32 .371040
0.32 0.32 .371110
0.32 0.32 .371180
0.32 0.32 .371250
0.32 0.32 .371321
0.32 0.32 .371391
0.32 0.32 .371462
0.32 0.32 .371534
0.32 0.32 .371605
0.32 0.32 .371677
0.32 0.32 .371749
0.32 0.32 .371821
0.32 0.32 .371893
0.32 0.32 .371966
0.32 0.32 .372038
0.32 0.32 .372111
0.32 0.32 .372185
0.32 0.32 .372258
0.32 0.32 .372332
0.32 0.32 .372406
0.32 0.32 .372480
0.32 0.32 .372554
0.32 0.32 .372629
0.32 0.32 .372704
0.32 0.32 .372779
0.32 0.32 .372854
0.32 0.32 .372929
0.32 0.32 .373005
0.32 0.32 .373081
0.32 0.32 .373158
0.32 0.32 .373234
0.32 0.32 .373311
0.32 0.32 .373388
0.32 0.32 .373465
0.32 0.32 .373542
0.32 0.32 .373620
0.32 0.32 .373698
0.32 0.32 .373776
0.32 0.32 .373855
0.32 0.32 .373933
0.32 0.32 .374012
0.32 0.32 .374091
0.32 0.32 .374171
0.32 0.32 .374250
0.32 0.32 .374330
0.32 0.32 .374410
0.32 0.32 .374491
0.32 0.32 .374572
0.32 0.32 .374652
0.32 0.32 .374734
0.32 0.32 .374815
0.32 0.32 .374897
0.32 0.32 .374979
0.32 0.32 .375061
0.32 0.32 .375143
0.32 0.32 .375226
0.32 0.32 .375309
0.32 0.32 .375392
0.32 0.32 .375476
0.32 0.32 .375559
0.32 0.32 .375643
0.32 0.32 .375728
0.32 0.32 .375812
0.32 0.32 .375897
0.32 0.32 .375982
0.32 0.32 .376067
0.32 0.32 .376153
0.32 0.32 .376239
0.32 0.32 .376325
0.32 0.32 .376411
0.32 0.32 .376498
0.32 0.32 .376585
0.32 0.32 .376672
0.32 0.32 .376760
0.32 0.32 .376848
0.32 0.32 .376936
0.32 0.32 .377024
0.32 0.32 .377113
0.32 0.32 .377202
0.32 0.32 .377291
0.32 0.32 .377380
0.32 0.32 .377470
0.32 0.32 .377560
0.32 0.32 .377650
0.32 0.32 .377741
0.32 0.32 .377832
0.32 0.32 .377923
0.32 0.32 .378014
0.32 0.32 .378106
0.32 0.32 .378198
0.32 0.32 .378291
0.32 0.32 .378383
0.32 0.32 .378476
0.32 0.32 .378569
0.32 0.32 .378663
0.32 0.32 .378757
0.32 0.32 .378851
0.32 0.32 .378945
0.32 0.32 .379040
0.32 0.32 .379135
0.32 0.32 .379230
0.32 0.32 .379326
0.32 0.32 .379422
0.32 0.32 .379518
0.32 0.32 .379614
0.32 0.32 .379711
0.32 0.32 .379808
0.32 0.32 .379906
0.32 0.32 .380004
0.32 0.32 .380102
0.32 0.32 .380200
0.32 0.32 .380299
0.32 0.32 .380398
0.32 0.32 .380497
0.32 0.32 .380597
0.32 0.32 .380697
0.32 0.32 .380797
0.32 0.32 .380898
0.32 0.32 .380999
0.32 0.32 .381100
0.32 0.32 .381202
0.32 0.32 .381304
0.32 0.32 .381406
0.32 0.32 .381509
0.32 0.32 .381612
0.32 0.32 .381715
0.32 0.32 .381819
0.32 0.32 .381922
0.32 0.32 .382027
0.32 0.32 .382131
0.32 0.32 .382236
0.32 0.32 .382342
0.32 0.32 .382447
0.32 0.32 .382553
0.32 0.32 .382660
0.32 0.32 .382766
0.32 0.32 .382873
0.32 0.32 .382981
0.32 0.32 .383088
0.32 0.32 .383196
0.32 0.32 .383305
0.32 0.32 .383414
0.32 0.32 .383523
0.32 0.32 .383632
0.32 0.32 .383742
0.32 0.32 .383852
0.32 0.32 .383963
0.32 0.32 .384074
0.32 0.32 .384185
0.32 0.32 .384297
0.32 0.32 .384409
0.32 0.32 .384521
0.32 0.32 .384634
0.32 0.32 .384747
0.32 0.32 .384861
0.32 0.32 .384975
0.32 0.32 .385089
0.32 0.32 .385204
0.32 0.32 .385319
0.32 0.32 .385434
0.32 0.32 .385550
0.32 0.32 .385666
0.32 0.32 .385783
0.32 0.32 .385900
0.32 0.32 .386017
0.32 0.32 .386135
0.32 0.32 .386253
0.32 0.32 .386372
0.32 0.32 .386491
0.32 0.32 .386610
0.32 0.32 .386730
0.32 0.32 .386850
0.32 0.32 .386970
0.32 0.32 .387091
0.32 0.32 .387213
0.32 0.32 .387334
0.32 0.32 .387457
0.32 0.32 .387579
0.32 0.32 .387702
0.32 0.32 .387826
0.32 0.32 .387949
0.32 0.32 .388074
0.32 0.32 .388198
0.32 0.32 .388323
0.32 0.32 .388449
0.32 0.32 .388575
0.32 0.32 .388701
0.32 0.32 .388828
0.32 0.32 .388955
0.32 0.32 .389083
0.32 0.32 .389211
0.32 0.32 .389340
0.32 0.32 .389469
0.32 0.32 .389598
0.32 0.32 .389728
0.32 0.32 .389858
0.32 0.32 .389989
0.32 0.32 .390120
0.32 0.32 .390252
0.32 0.32 .390384
0.32 0.32 .390517
0.32 0.32 .390650
0.32 0.32 .390783
0.32 0.32 .390917
0.32 0.32 .391052
0.32 0.32 .391187
0.32 0.32 .391322
0.32 0.32 .391458
0.32 0.32 .391594
0.32 0.32 .391731
0.32 0.32 .391868
0.32 0.32 .392006
0.32 0.32 .392144
0.32 0.32 .392283
0.32 0.32 .392422
0.32 0.32 .392562
0.32 0.32 .392702
0.32 0.32 .392842
0.32 0.32 .392984
0.32 0.32 .393125
0.32 0.32 .393267
0.32 0.32 .393410
0.32 0.32 .393553
0.32 0.32 .393697
0.32 0.32 .393841
0.32 0.32 .393986
0.32 0.32 .394131
0.32 0.32 .394277
0.32 0.32 .394423
0.32 0.32 .394570
0.32 0.32 .394717
0.32 0.32 .394865
0.32 0.32 .395013
0.32 0.32 .395162
0.32 0.32 .395312
0.32 0.32 .395461
0.32 0.32 .395612
0.32 0.32 .395763
0.32 0.32 .395915
0.32 0.32 .396067
0.32 0.32 .396219
0.32 0.32 .396373
0.32 0.32 .396526
0.32 0.32 .396681
0.32 0.32 .396836
0.32 0.32 .396991
0.32 0.32 .397147
0.32 0.32 .397304
0.32 0.32 .397461
0.32 0.32 .397618
0.32 0.32 .397777
0.32 0.32 .397936
0.32 0.32 .398095
0.32 0.32 .398255
0.32 0.32 .398416
0.32 0.32 .398577
0.32 0.32 .398739
0.32 0.32 .398901
0.32 0.32 .399064
0.32 0.32 .399228
0.32 0.32 .399392
0.32 0.32 .399557
0.32 0.32 .399723
0.32 0.32 .399889
0.32 0.32 .400055
0.32 0.32 .400223
0.32 0.32 .400391
0.32 0.32 .400559
0.32 0.32 .400728
0.32 0.32 .400898
0.32 0.32 .401069
0.32 0.32 .401240
0.32 0.32 .401412
0.32 0.32 .401584
0.32 0.32 .401757
0.32 0.32 .401931
0.32 0.32 .402105
0.32 0.32 .402280
0.32 0.32 .402456
0.32 0.32 .402632
0.32 0.32 .402809
0.32 0.32 .402987
0.32 0.32 .403166
0.32 0.32 .403345
0.32 0.32 .403524
0.32 0.32 .403705
0.32 0.32 .403886
0.32 0.32 .404068
0.32 0.32 .404250
0.32 0.32 .404434
0.32 0.32 .404618
0.32 0.32 .404802
0.32 0.32 .404988
0.32 0.32 .405174
0.32 0.32 .405360
0.32 0.32 .405548
0.32 0.32 .405736
0.32 0.32 .405925
0.32 0.32 .406115
0.32 0.32 .406306
0.32 0.32 .406497
0.32 0.32 .406689
0.32 0.32 .406882
0.32 0.32 .407075
0.32 0.32 .407269
0.32 0.32 .407464
0.32 0.32 .407660
0.32 0.32 .407857
0.32 0.32 .408054
0.32 0.32 .408252
0.32 0.32 .408451
0.32 0.32 .408651
0.32 0.32 .408851
0.32 0.32 .409053
0.32 0.32 .409255
0.32 0.32 .409458
0.32 0.32 .409661
0.32 0.32 .409866
0.32 0.32 .410071
0.32 0.32 .410278
0.32 0.32 .410485
0.32 0.32 .410692
0.32 0.32 .410901
0.32 0.32 .411111
0.32 0.32 .411321
0.32 0.32 .411532
0.32 0.32 .411745
0.32 0.32 .411958
0.32 0.32 .412171
0.32 0.32 .412386
0.32 0.32 .412602
0.32 0.32 .412818
0.32 0.32 .413036
0.32 0.32 .413254
0.32 0.32 .413473
0.32 0.32 .413693
0.32 0.32 .413914
0.32 0.32 .414136
0.32 0.32 .414359
0.32 0.32 .414583
0.32 0.32 .414807
0.32 0.32 .415033
0.32 0.32 .415260
0.32 0.32 .415487
0.32 0.32 .415716
0.32 0.32 .415945
0.32 0.32 .416175
0.32 0.32 .416407
0.32 0.32 .416639
0.32 0.32 .416873
0.32 0.32 .417107
0.32 0.32 .417342
0.32 0.32 .417578
0.32 0.32 .417816
0.32 0.32 .418054
0.32 0.32 .418293
0.32 0.32 .418534
0.32 0.32 .418775
0.32 0.32 .419017
0.32 0.32 .419261
0.32 0.32 .419505
0.32 0.32 .419751
0.32 0.32 .419998
0.32 0.32 .420245
0.32 0.32 .420494
0.32 0.32 .420744
0.32 0.32 .420995
0.32 0.32 .421247
0.32 0.32 .421500
0.32 0.32 .421754
0.32 0.32 .422009
0.32 0.32 .422266
0.32 0.32 .422523
0.32 0.32 .422782
0.32 0.32 .423042
0.32 0.32 .423303
0.32 0.32 .423565
0.32 0.32 .423828
0.32 0.32 .424092
0.32 0.32 .424358
0.32 0.32 .424625
0.32 0.32 .424893
0.32 0.32 .425162
0.32 0.32 .425432
0.32 0.32 .425704
0.32 0.32 .425977
0.32 0.32 .426251
0.32 0.32 .426526
0.32 0.32 .426802
0.32 0.32 .427080
0.32 0.32 .427359
0.32 0.32 .427639
0.32 0.32 .427921
0.32 0.32 .428203
0.32 0.32 .428487
0.32 0.32 .428773
0.32 0.32 .429059
0.32 0.32 .429347
0.32 0.32 .429637
0.32 0.32 .429927
0.32 0.32 .430219
0.32 0.32 .430513
0.32 0.32 .430807
0.32 0.32 .431103
0.32 0.32 .431401
0.32 0.32 .431699
0.32 0.32 .431999
0.32 0.32 .432301
0.32 0.32 .432604
0.32 0.32 .432908
0.32 0.32 .433214
0.32 0.32 .433521
0.32 0.32 .433830
0.32 0.32 .434140
0.32 0.32 .434451
0.32 0.32 .434764
0.32 0.32 .435079
0.32 0.32 .435395
0.32 0.32 .435712
0.32 0.32 .436031
0.32 0.32 .436352
0.32 0.32 .436674
0.32 0.32 .436997
0.32 0.32 .437322
0.32 0.32 .437649
0.32 0.32 .437977
0.32 0.32 .438307
0.32 0.32 .438638
0.32 0.32 .438971
0.32 0.32 .439306
0.32 0.32 .439642
0.32 0.32 .439980
0.32 0.32 .440320
0.32 0.32 .440661
0.32 0.32 .441004
0.32 0.32 .441348
0.32 0.32 .441694
0.32 0.32 .442042
0.32 0.32 .442392
0.32 0.32 .442743
0.32 0.32 .443096
0.32 0.32 .443451
0.32 0.32 .443807
0.32 0.32 .444165
0.32 0.32 .444525
0.32 0.32 .444887
0.32 0.32 .445251
0.32 0.32 .445616
0.32 0.32 .445984
0.32 0.32 .446353
0.32 0.32 .446724
0.32 0.32 .447097
0.32 0.32 .447472
0.32 0.32 .447848
0.32 0.32 .448227
0.32 0.32 .448607
0.32 0.32 .448990
0.32 0.32 .449374
0.32 0.32 .449760
0.32 0.32 .450148
0.32 0.32 .450539
0.32 0.32 .450931
0.32 0.32 .451325
0.32 0.32 .451722
0.32 0.32 .452120
0.32 0.32 .452520
0.32 0.32 .452923
0.32 0.32 .453327
0.32 0.32 .453734
0.32 0.32 .454143
0.32 0.32 .454554
0.32 0.32 .454967
0.32 0.32 .455382
0.32 0.32 .455800
0.32 0.32 .456219
0.32 0.32 .456641
0.32 0.32 .457065
0.32 0.32 .457492
0.32 0.32 .457920
0.32 0.32 .458351
0.32 0.32 .458784
0.32 0.32 .459220
0.32 0.32 .459658
0.32 0.32 .460098
0.32 0.32 .460540
0.32 0.32 .460985
0.32 0.32 .461433
0.32 0.32 .461882
0.32 0.32 .462335
0.32 0.32 .462789
0.32 0.32 .463246
0.32 0.32 .463706
0.32 0.32 .464168
0.32 0.32 .464633
0.32 0.32 .465100
0.32 0.32 .465570
0.32 0.32 .466042
0.32 0.32 .466517
0.32 0.32 .466995
0.32 0.32 .467475
0.32 0.32 .467958
0.32 0.32 .468444
0.32 0.32 .468932
0.32 0.32 .469423
0.32 0.32 .469917
0.32 0.32 .470414
0.32 0.32 .470913
0.32 0.32 .471416
0.32 0.32 .471921
0.32 0.32 .472429
0.32 0.32 .472940
0.32 0.32 .473454
0.32 0.32 .473971
0.32 0.32 .474491
0.32 0.32 .475014
0.32 0.32 .475539
0.32 0.32 .476068
0.32 0.32 .476600
0.32 0.32 .477135
0.32 0.32 .477674
0.32 0.32 .478215
0.32 0.32 .478760
0.32 0.32 .479307
0.32 0.32 .479858
0.32 0.32 .480413
0.32 0.32 .480970
0.32 0.32 .481531
0.32 0.32 .482095
0.32 0.32 .482663
0.32 0.32 .483234
0.32 0.32 .483808
0.32 0.32 .484386
0.32 0.32 .484968
0.32 0.32 .485553
0.32 0.32 .486141
0.32 0.32 .486734
0.32 0.32 .487329
0.32 0.32 .487929
0.32 0.32 .488532
0.32 0.32 .489139
0.32 0.32 .489750
0.32 0.32 .490364
0.32 0.32 .490983
0.32 0.32 .491605
0.32 0.32 .492231
0.32 0.32 .492861
0.32 0.32 .493495
0.32 0.32 .494134
0.32 0.32 .494776
0.32 0.32 .495422
0.32 0.32 .496073
0.32 0.32 .496728
0.32 0.32 .497387
0.32 0.32 .498050
0.32 0.32 .498717
0.32 0.32 .499389
0.32 0.32 .500066
0.32 0.32 .500747
0.32 0.32 .501432
0.32 0.32 .502122
0.32 0.32 .502816
0.32 0.32 .503516
0.32 0.32 .504220
0.32 0.32 .504928
0.32 0.32 .505642
0.32 0.32 .506360
0.32 0.32 .507083
0.32 0.32 .507811
0.32 0.32 .508545
0.32 0.32 .509283
0.32 0.32 .510026
0.32 0.32 .510775
0.32 0.32 .511529
0.32 0.32 .512288
0.32 0.32 .513053
0.32 0.32 .513823
0.32 0.32 .514598
0.32 0.32 .515380
0.32 0.32 .516166
0.32 0.32 .516959
0.32 0.32 .517757
0.32 0.32 .517805
0.32 0.32 .517854
0.32 0.32 .517906
0.32 0.32 .517959
0.32 0.32 .518014
0.32 0.32 .518071
0.32 0.32 .518130
0.32 0.32 .518190
0.32 0.32 .518253
0.32 0.32 .518317
0.32 0.32 .518382
0.32 0.32 .518450
0.32 0.32 .518519
0.32 0.32 .518590
0.32 0.32 .518663
0.32 0.32 .518737
0.32 0.32 .518813
0.32 0.32 .518891
0.32 0.32 .518971
0.32 0.32 .519052
0.32 0.32 .519135
0.32 0.32 .519219
0.32 0.32 .519305
0.32 0.32 .519393
0.32 0.32 .519483
0.32 0.32 .519574
0.32 0.32 .519667
0.32 0.32 .519761
0.32 0.32 .519857
0.32 0.32 .519955
0.32 0.32 .520054
0.32 0.32 .520155
0.32 0.32 .520257
0.32 0.32 .520361
0.32 0.32 .520467
0.32 0.32 .520574
0.32 0.32 .520683
0.32 0.32 .520793
0.32 0.32 .520905
0.32 0.32 .521019
0.32 0.32 .521134
0.32 0.32 .521251
0.32 0.32 .521369
0.32 0.32 .521489
0.32 0.32 .521611
0.32 0.32 .521734
0.32 0.32 .521858
0.32 0.32 .521985
0.32 0.32 .522112
0.32 0.32 .522242
0.32 0.32 .522373
0.32 0.32 .522505
0.32 0.32 .522639
0.32 0.32 .522775
0.32 0.32 .522912
0.32 0.32 .523051
0.32 0.32 .523191
0.32 0.32 .523333
0.32 0.32 .523476
0.32 0.32 .523621
0.32 0.32 .523768
0.32 0.32 .523916
0.32 0.32 .524066
0.32 0.32 .524217
0.32 0.32 .524370
0.32 0.32 .524524
0.32 0.32 .524680
0.32 0.32 .524838
0.32 0.32 .524997
0.32 0.32 .525158
0.32 0.32 .525320
0.32 0.32 .525484
0.32 0.32 .525649
0.32 0.32 .525816
0.32 0.32 .525985
0.32 0.32 .526155
0.32 0.32 .526327
0.32 0.32 .526501
0.32 0.32 .526676
0.32 0.32 .526853
0.32 0.32 .527031
0.32 0.32 .527211
0.32 0.32 .527392
0.32 0.32 .527576
0.32 0.32 .527760
0.32 0.32 .527947
0.32 0.32 .528135
0.32 0.32 .528325
0.32 0.32 .528516
0.32 0.32 .528709
0.32 0.32 .528904
0.32 0.32 .529100
0.32 0.32 .529298
0.32 0.32 .529498
0.32 0.32 .529700
0.32 0.32 .529903
0.32 0.32 .530108
0.32 0.32 .530314
0.32 0.32 .530522
0.32 0.32 .530732
0.32 0.32 .530944
0.32 0.32 .531157
0.32 0.32 .531372
0.32 0.32 .531589
0.32 0.32 .531808
0.32 0.32 .532028
0.32 0.32 .532250
0.32 0.32 .532474
0.32 0.32 .532700
0.32 0.32 .532927
0.32 0.32 .533156
0.32 0.32 .533387
0.32 0.32 .533620
0.32 0.32 .533855
0.32 0.32 .534091
0.32 0.32 .534329
0.32 0.32 .534570
0.32 0.32 .534812
0.32 0.32 .535055
0.32 0.32 .535301
0.32 0.32 .535549
0.32 0.32 .535798
0.32 0.32 .536049
0.32 0.32 .536303
0.32 0.32 .536558
0.32 0.32 .536815
0.32 0.32 .537074
0.32 0.32 .537335
0.32 0.32 .537598
0.32 0.32 .537863
0.32 0.32 .538129
0.32 0.32 .538398
0.32 0.32 .538669
0.32 0.32 .538942
0.32 0.32 .539217
0.32 0.32 .539494
0.32 0.32 .539773
0.32 0.32 .540053
0.32 0.32 .540336
0.32 0.32 .540622
0.32 0.32 .540909
0.32 0.32 .541198
0.32 0.32 .541489
0.32 0.32 .541783
0.32 0.32 .542079
0.32 0.32 .542376
0.32 0.32 .542676
0.32 0.32 .542979
0.32 0.32 .543283
0.32 0.32 .543589
0.32 0.32 .543898
0.32 0.32 .544209
0.32 0.32 .544523
0.32 0.32 .544838
0.32 0.32 .545156
0.32 0.32 .545476
0.32 0.32 .545798
0.32 0.32 .546123
0.32 0.32 .546450
0.32 0.32 .546779
0.32 0.32 .547111
0.32 0.32 .547445
0.32 0.32 .547782
0.32 0.32 .548121
0.32 0.32 .548462
0.32 0.32 .548806
0.32 0.32 .549152
0.32 0.32 .549501
0.32 0.32 .549852
0.32 0.32 .550206
0.32 0.32 .550563
0.32 0.32 .550921
0.32 0.32 .551283
0.32 0.32 .551647
0.32 0.32 .552014
0.32 0.32 .552383
0.32 0.32 .552755
0.32 0.32 .553130
0.32 0.32 .553507
0.32 0.32 .553887
0.32 0.32 .554270
0.32 0.32 .554655
0.32 0.32 .555044
0.32 0.32 .555435
0.32 0.32 .555829
0.32 0.32 .556225
0.32 0.32 .556625
0.32 0.32 .557028
0.32 0.32 .557433
0.32 0.32 .557841
0.32 0.32 .558253
0.32 0.32 .558667
0.32 0.32 .559084
0.32 0.32 .559505
0.32 0.32 .559928
0.32 0.32 .560355
0.32 0.32 .560784
0.32 0.32 .561217
0.32 0.32 .561653
0.32 0.32 .562092
0.32 0.32 .562534
0.32 0.32 .562980
0.32 0.32 .563428
0.32 0.32 .563881
0.32 0.32 .564336
0.32 0.32 .564795
0.32 0.32 .565257
0.32 0.32 .565723
0.32 0.32 .566192
0.32 0.32 .566664
0.32 0.32 .567140
0.32 0.32 .567620
0.32 0.32 .568103
0.32 0.32 .568590
0.32 0.32 .569080
0.32 0.32 .569574
0.32 0.32 .570072
0.32 0.32 .570574
0.32 0.32 .571079
0.32 0.32 .571589
0.32 0.32 .572102
0.32 0.32 .572619
0.32 0.32 .573140
0.32 0.32 .573665
0.32 0.32 .574194
0.32 0.32 .574727
0.32 0.32 .575264
0.32 0.32 .575805
0.32 0.32 .576351
0.32 0.32 .576900
0.32 0.32 .577454
0.32 0.32 .578013
0.32 0.32 .578575
0.32 0.32 .579142
0.32 0.32 .579714
0.32 0.32 .580290
0.32 0.32 .580871
0.32 0.32 .581456
0.32 0.32 .582046
0.32 0.32 .582641
0.32 0.32 .583240
0.32 0.32 .583845
0.32 0.32 .584454
0.32 0.32 .585068
0.32 0.32 .585687
0.32 0.32 .586311
0.32 0.32 .586940
0.32 0.32 .587575
0.32 0.32 .588215
0.32 0.32 .588860
0.32 0.32 .589510
0.32 0.32 .590166
0.32 0.32 .590827
0.32 0.32 .591494
0.32 0.32 .592167
0.32 0.32 .592845
0.32 0.32 .593529
0.32 0.32 .594219
0.32 0.32 .594914
0.32 0.32 .595616
0.32 0.32 .596324
0.32 0.32 .597038
0.32 0.32 .597758
0.32 0.32 .598485
0.32 0.32 .599218
0.32 0.32 .599958
0.32 0.32 .600704
0.32 0.32 .601457
0.32 0.32 .602216
0.32 0.32 .602983
0.32 0.32 .603756
0.32 0.32 .604536
0.32 0.32 .605324
0.32 0.32 .606119
0.32 0.32 .606921
0.32 0.32 .606835
0.32 0.32 .606753
0.32 0.32 .606674
0.32 0.32 .606599
0.32 0.32 .606526
0.32 0.32 .606457
0.32 0.32 .606392
0.32 0.32 .606329
0.32 0.32 .606270
0.32 0.32 .606214
0.32 0.32 .606161
0.32 0.32 .606112
0.32 0.32 .606065
0.32 0.32 .606022
0.32 0.32 .605981
0.32 0.32 .605944
0.32 0.32 .605910
0.32 0.32 .605878
0.32 0.32 .605850
0.32 0.32 .605824
0.32 0.32 .605802
0.32 0.32 .605782
0.32 0.32 .605766
0.32 0.32 .605752
0.32 0.32 .605741
0.32 0.32 .605733
0.32 0.32 .605728
0.32 0.32 .605726
0.32 0.32 .605726
0.32 0.32 .605729
0.32 0.32 .605735
0.32 0.32 .605744
0.32 0.32 .605755
0.32 0.32 .605769
0.32 0.32 .605786
0.32 0.32 .605806
0.32 0.32 .605828
0.32 0.32 .605853
0.32 0.32 .605880
0.32 0.32 .605910
0.32 0.32 .605943
0.32 0.32 .605979
0.32 0.32 .606017
0.32 0.32 .606057
0.32 0.32 .606100
0.32 0.32 .606146
0.32 0.32 .606195
0.32 0.32 .606246
0.32 0.32 .606299
0.32 0.32 .606355
0.32 0.32 .606414
0.32 0.32 .606475
0.32 0.32 .606538
0.32 0.32 .606605
0.32 0.32 .606673
0.32 0.32 .606745
0.32 0.32 .606818
0.32 0.32 .606894
0.32 0.32 .606973
0.32 0.32 .607054
0.32 0.32 .607138
0.32 0.32 .607224
0.32 0.32 .607313
0.32 0.32 .607404
0.32 0.32 .607497
0.32 0.32 .607593
0.32 0.32 .607692
0.32 0.32 .607793
0.32 0.32 .607896
0.32 0.32 .608002
0.32 0.32 .608110
0.32 0.32 .608221
0.32 0.32 .608334
0.32 0.32 .608450
0.32 0.32 .608568
0.32 0.32 .608689
0.32 0.32 .608812
0.32 0.32 .608938
0.32 0.32 .609066
0.32 0.32 .609196
0.32 0.32 .609329
0.32 0.32 .609464
0.32 0.32 .609602
0.32 0.32 .609742
0.32 0.32 .609885
0.32 0.32 .610030
0.32 0.32 .610178
0.32 0.32 .610328
0.32 0.32 .610481
0.32 0.32 .610636
0.32 0.32 .610794
0.32 0.32 .610954
0.32 0.32 .611117
0.32 0.32 .611282
0.32 0.32 .611449
0.32 0.32 .611620
0.32 0.32 .611792
0.32 0.32 .611968
0.32 0.32 .612145
0.32 0.32 .612326
0.32 0.32 .612509
0.32 0.32 .612694
0.32 0.32 .612882
0.32 0.32 .613073
0.32 0.32 .613266
0.32 0.32 .613461
0.32 0.32 .613660
0.32 0.32 .613861
0.32 0.32 .614064
0.32 0.32 .614270
0.32 0.32 .614479
0.32 0.32 .614691
0.32 0.32 .614905
0.32 0.32 .615122
0.32 0.32 .615341
0.32 0.32 .615563
0.32 0.32 .615788
0.32 0.32 .616016
0.32 0.32 .616246
0.32 0.32 .616479
0.32 0.32 .616715
0.32 0.32 .616953
0.32 0.32 .617195
0.32 0.32 .617439
0.32 0.32 .617686
0.32 0.32 .617936
0.32 0.32 .618188
0.32 0.32 .618444
0.32 0.32 .618702
0.32 0.32 .618963
0.32 0.32 .619228
0.32 0.32 .619495
